article_id,coder_initials,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes
a001644,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/f54qe,yes,NA,https://osf.io/f54qe,yes,NA,OSF,yes,NA,yes,NA,NA
a001648,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/2qncf/,yes,NA,https://osf.io/2qncf/,yes,NA,OSF,yes,NA,yes,NA,NA
a000073,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/6zdnh/,yes,NA,https://osf.io/6zdnh/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000082,oliver,2020-04-29,yes,NA,other,"Embedded within ""notes""",yes,NA,1,1,osf.io/anc5m/,yes,NA,https://osf.io/anc5m/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000103,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/VEPHLS,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/VEPHLS,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000104,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,thedata.harvard.edu/dvn/dv/kenswan.,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/28095,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000154,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/usdq8,yes,NA,https://osf.io/usdq8/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000164,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/28gxz/,yes,NA,https://osf.io/28gxz/files/,yes,NA,OSF,yes,NA,other,File >100 MB,NA
a000181,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/jkbm9/,yes,NA,https://osf.io/jkbm9/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000196,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/9v34x,yes,NA,https://osf.io/9v34x,yes,NA,OSF,yes,NA,yes,NA,NA
a000197,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/946vb/,yes,NA,https://osf.io/946vb/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000238,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/7190MT,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/7190MT,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000334,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.7910,yes,NA,https://dx.doi.org/10.7910,yes,NA,DOI,other,"No visible ""download button"". Just hyperlinks that display data on internet page itself. Not clear that it is associated with study either.",no,NA,NA
a000337,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/RW10GZ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/RW10GZ,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000460,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/92vfw/,yes,NA,https://osf.io/92vfw/,yes,NA,OSF,yes,NA,yes,NA,NA
a000470,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/h5nbu/,yes,NA,https://osf.io/h5nbu/,yes,NA,OSF,yes,NA,yes,NA,NA
a000518,oliver,2020-04-29,yes,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No OSF link to data. Only has one OSF link - but is the general homepage at osf.io/tvyxz/
a000532,oliver,2020-04-29,yes,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No OSF link to data. Same as above - but they are separate studies with same issue - just a coincidence. Only has one OSF link - but is the general homepage at osf.io/tvyxz/
a000539,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/px8h3/,yes,NA,https://osf.io/px8h3/,yes,NA,OSF,yes,NA,other,File >100 MB,NA
a000617,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,figshare.com/s/cccac39f891998509c85,other,"Error message - file can't be previewed, but can download directly",https://figshare.com/s/cccac39f891998509c85,other,Figshare,NA,yes,NA,yes,NA,NA
a000714,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/7wazk/,yes,NA,https://osf.io/7wazk/,yes,NA,OSF,yes,NA,yes,NA,NA
a000721,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/4ufvz/,yes,NA,https://osf.io/4ufvz/,yes,NA,OSF,yes,NA,yes,NA,NA
a000864,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/m6vkg/,yes,NA,https://osf.io/m6vkg/,yes,NA,OSF,yes,NA,yes,NA,NA
a000918,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/ACYZIC,yes,NA,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ACYZIC,yes,NA,OSF,yes,NA,yes,NA,NA
a001018,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/8xg6m/,yes,NA,https://osf.io/8xg6m/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a001026,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/wc3sj/,yes,NA,https://osf.io/wc3sj/,yes,NA,OSF,yes,NA,yes,NA,NA
a001059,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/8j7ub/,yes,NA,https://osf.io/8j7ub/,yes,NA,OSF,yes,NA,yes,NA,NA
a001060,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,figshare.com/s/18a543c101a17a1d5560,yes,NA,https://figshare.com/s/18a543c101a17a1d5560,yes,NA,OSF,yes,NA,yes,NA,NA
a001178,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,1,1,osf.io/t2856/,yes,NA,https://osf.io/t2856/,yes,NA,OSF,yes,NA,yes,NA,NA
a000063,oliver,2020-04-22,yes,NA,yes,NA,yes,NA,2,1,osf.io/ucn6q/,yes,NA,https://osf.io/ucn6q/,yes,NA,OSF,yes,NA,yes,NA,NA
a000063,oliver,2020-04-22,yes,NA,yes,NA,yes,NA,2,2,osf.io/wb2yv/,yes,NA,https://osf.io/wb2yv/,yes,NA,OSF,yes,NA,yes,NA,NA
a000689,oliver,2020-04-24,yes,NA,yes,NA,yes,NA,2,1,osf.io/6myfj/,yes,NA,osf.io/6myfj/,yes,NA,OSF,yes,NA,yes,NA,NA
a000689,oliver,2020-04-24,yes,NA,yes,NA,yes,NA,2,2,osf.io/tk67x/,yes,NA,osf.io/tk67x/,yes,NA,OSF,yes,NA,yes,NA,NA
a000969,oliver,2020-04-24,yes,NA,yes,NA,yes,NA,3,1,osf.io/dteh2,yes,NA,"Refer to L154, cannot paste 3x http link and keep them separate",yes,NA,OSF,yes,NA,yes,NA,NA
a000969,oliver,2020-04-24,yes,NA,yes,NA,yes,NA,3,2,osf.io/dp2u7,yes,NA,"Refer to L154, cannot paste 3x http link and keep them separate",yes,NA,OSF,yes,NA,yes,NA,NA
a000969,oliver,2020-04-24,yes,NA,yes,NA,yes,NA,3,3,osf.io/spqbw,yes,NA,"Refer to L154, cannot paste 3x http link and keep them separate",yes,NA,OSF,yes,NA,yes,NA,NA
a000031,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,3,1,osf.io/tvyxz/files,other,OSF files page found indirectly after searching. Dartmouth requires signup. Unimelb DOI redirects to NUS.,https://osf.io/tvyxz/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000031,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,3,2,five.dartmouth.edu/datasets,other,OSF files page found indirectly after searching. Dartmouth requires signup. Unimelb DOI redirects to NUS.,https://osf.io/tvyxz/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000031,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,3,3,doi-org.ezp.lib.unimelb.edu.au/10.25540/3wd8-dffw,other,OSF files page found indirectly after searching. Dartmouth requires signup. Unimelb DOI redirects to NUS.,https://osf.io/tvyxz/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000629,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,2,1,osf.io/d2ncs,yes,NA,osf.io/d2ncs,yes,NA,OSF,yes,NA,yes,NA,NA
a000629,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,2,2,osf.io/473gq,yes,NA,osf.io/473gq,yes,NA,OSF,yes,NA,yes,NA,NA
a001395,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,2,1,osf.io/2pnu6/,yes,NA,osf.io/2pnu6/,yes,NA,OSF,yes,NA,yes,NA,NA
a001395,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,2,2,osf.io/arphg/,yes,NA,osf.io/arphg/,yes,NA,OSF,yes,NA,yes,NA,NA
a000718,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,4,1,osf.io/cdyf9,yes,NA,http://osf.io/cdyf9,yes,NA,OSF,yes,NA,other,"Mixed. Some zip files opened, others ""operation not permitted""",NA
a000718,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,4,2,osf.io/djxyg,yes,NA,http://osf.io/djxyg,yes,NA,OSF,yes,NA,other,"Mixed. Some zip files opened, others ""operation not permitted""",NA
a000718,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,4,3,osf.io/df74g,yes,NA,http://osf.io/df74g,yes,NA,OSF,yes,NA,other,"Mixed. Some zip files opened, others ""operation not permitted""",NA
a000718,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,4,4,osf.io/v9b7j,yes,NA,http://osf.io/v9b7j,yes,NA,OSF,yes,NA,other,"Mixed. Some zip files opened, others ""operation not permitted""",NA
a001217,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,2,1,https://osf.io/hd42c/,yes,NA,https://osf.io/hd42c/,yes,NA,OSF,yes,NA,yes,NA,NA
a001217,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,2,2,https://osf.io/hd42c/,yes,NA,https://osf.io/hd42c/,yes,NA,OSF,yes,NA,yes,NA,NA
a000580,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,5,1,https://osf.io/jckvq/,yes,NA,https://osf.io/jckvq/,yes,NA,OSF,yes,NA,yes,NA,NA
a000580,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,5,2,https://osf.io/6n3yq/,yes,NA,https://osf.io/6n3yq/,yes,NA,OSF,yes,NA,yes,NA,NA
a000580,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,5,3,https://osf.io/5zuq7/,yes,NA,https://osf.io/5zuq7/,yes,NA,OSF,yes,NA,yes,NA,NA
a000580,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,5,4,https://osf.io/g5cxj/,yes,NA,https://osf.io/g5cxj/,yes,NA,OSF,yes,NA,yes,NA,NA
a000580,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,5,5,https://osf.io/siqyz/,yes,NA,https://osf.io/siqyz/,yes,NA,OSF,yes,NA,yes,NA,NA
a000814,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,2,1,beta.ukdataservice.ac.uk/datacatalogue/series/series?id=200001,yes,NA,(resolved url not entered by coder),yes,NA,UK Data Service,yes,NA,other,"Required signin. Is also file by file, not bundled into zip",NA
a000814,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,2,2,beta.ukdataservice.ac.uk/datacatalogue/series/series?id=2000032,yes,NA,(resolved url not entered by coder),yes,NA,UK Data Service,yes,NA,other,"Required signin. Is also file by file, not bundled into zip",NA
a000811,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,2,1,osf.io/u3byh,yes,NA,osf.io/u3byh,yes,NA,OSF,yes,NA,yes,NA,NA
a000811,oliver,2020-04-29,yes,NA,yes,NA,yes,NA,2,2,osf.io/h49y7,yes,NA,osf.io/h49y7,yes,NA,OSF,yes,NA,yes,NA,NA
